"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ABCC4",0.00162692409159361,0.432741780833501,1,1,1,"CAOV3","ABCC4"
"CD9",0.00162692409159361,0.375686392510014,1,1,1,"CAOV3","CD9"
"FAM136A",0.00162692409159361,0.442600144043025,1,1,1,"CAOV3","FAM136A"
"FMOD",0.00162692409159361,-0.458218929308683,1,1,1,"CAOV3","FMOD"
"MFAP2",0.00162692409159361,-0.649983445319974,1,1,1,"CAOV3","MFAP2"
"MRPL34",0.00162692409159361,0.727193042284833,1,1,1,"CAOV3","MRPL34"
"UPF2",0.00162692409159361,0.314732763579114,1,1,1,"CAOV3","UPF2"
"ASCC3",0.0016674082561379,0.289793785981382,1,1,1,"CAOV3","ASCC3"
"ASPN",0.0016674082561379,-1.27859750511093,1,1,1,"CAOV3","ASPN"
"ATP6V1G1",0.0016674082561379,0.366133322305281,1,1,1,"CAOV3","ATP6V1G1"
"BUD23",0.0016674082561379,0.41624925026179,1,1,1,"CAOV3","BUD23"
"CCN5",0.0016674082561379,-0.972776428827995,1,1,1,"CAOV3","CCN5"
"EEF1B2",0.0016674082561379,0.337883985239565,1,1,1,"CAOV3","EEF1B2"
"RAB14",0.0016674082561379,0.259385257541212,1,1,1,"CAOV3","RAB14"
"RNF14",0.0016674082561379,0.48879918546743,1,1,1,"CAOV3","RNF14"
"SPTBN2",0.0016674082561379,0.441608978074739,1,1,1,"CAOV3","SPTBN2"
"SRP68",0.0016674082561379,0.252537039595447,1,1,1,"CAOV3","SRP68"
"THEM6",0.0016674082561379,0.291658648262915,1,1,1,"CAOV3","THEM6"
"UQCRH",0.0016674082561379,0.493004858458657,1,1,1,"CAOV3","UQCRH"
"ZDHHC7",0.0016674082561379,1.45682920055789,1,1,1,"CAOV3","ZDHHC7"
"AFG3L2",0.00170881742512774,0.319966728605414,1,1,1,"CAOV3","AFG3L2"
"ATP8B1",0.00170881742512774,0.816948164349052,1,1,1,"CAOV3","ATP8B1"
"CAVIN2",0.00170881742512774,-0.746157415021706,1,1,1,"CAOV3","CAVIN2"
"CMPK2",0.00170881742512774,0.416799164107179,1,1,1,"CAOV3","CMPK2"
"COX7A2",0.00170881742512774,0.451217124750136,1,1,1,"CAOV3","COX7A2"
"HSPB7",0.00170881742512774,-0.969612481426103,1,1,1,"CAOV3","HSPB7"
"PPP1R14B",0.00170881742512774,0.399785402665804,1,1,1,"CAOV3","PPP1R14B"
"PRPS1",0.00170881742512774,-0.212553864267603,1,1,1,"CAOV3","PRPS1"
"SLC38A2",0.00170881742512774,0.609767911792936,1,1,1,"CAOV3","SLC38A2"
"UBAP2L",0.00170881742512774,0.30328027995538,1,1,1,"CAOV3","UBAP2L"
"ANK2",0.00175117054650503,-0.344109302533417,1,1,1,"CAOV3","ANK2"
"ASRGL1",0.00175117054650503,0.890540291511842,1,1,1,"CAOV3","ASRGL1"
"COL15A1",0.00175117054650503,-0.620650908220436,1,1,1,"CAOV3","COL15A1"
"GPD2",0.00175117054650503,0.466282999876044,1,1,1,"CAOV3","GPD2"
"HAAO",0.00175117054650503,-0.264134315613351,1,1,1,"CAOV3","HAAO"
"MPC1",0.00175117054650503,-0.345144712931807,1,1,1,"CAOV3","MPC1"
"MRPL44",0.00175117054650503,0.348662532197472,1,1,1,"CAOV3","MRPL44"
"PIGA",0.00175117054650503,1.50283008131071,1,1,1,"CAOV3","PIGA"
"TRIM26",0.00175117054650503,0.297094445857941,1,1,1,"CAOV3","TRIM26"
"ALG5",0.00179448690154852,0.349220860388106,1,1,1,"CAOV3","ALG5"
"CCDC186",0.00179448690154852,0.422574553891804,1,1,1,"CAOV3","CCDC186"
"DHX29",0.00179448690154852,0.314353016600882,1,1,1,"CAOV3","DHX29"
"EIF2B3",0.00179448690154852,0.250730445538557,1,1,1,"CAOV3","EIF2B3"
"HLA.DRB1",0.00179448690154852,0.734902132359732,1,1,1,"CAOV3","HLA.DRB1"
"MRPL52",0.00179448690154852,0.577094312189584,1,1,1,"CAOV3","MRPL52"
"MRPL54",0.00179448690154852,0.477679236513842,1,1,1,"CAOV3","MRPL54"
"MRPS31",0.00179448690154852,0.363275512059884,1,1,1,"CAOV3","MRPS31"
"OPLAH",0.00179448690154852,0.395948005454884,1,1,1,"CAOV3","OPLAH"
"PATL1",0.00179448690154852,0.300921625929905,1,1,1,"CAOV3","PATL1"
"RBM27",0.00179448690154852,0.33685094915414,1,1,1,"CAOV3","RBM27"
"WARS2",0.00179448690154852,0.281857932717566,1,1,1,"CAOV3","WARS2"
"DNAJC2",0.00183878610944288,0.37736520299808,1,1,1,"CAOV3","DNAJC2"
"ITIH1",0.00183878610944288,-0.493783469217414,1,1,1,"CAOV3","ITIH1"
"MKRN2",0.00183878610944288,0.347481661329594,1,1,1,"CAOV3","MKRN2"
"PLPP2",0.00183878610944288,0.79226348381226,1,1,1,"CAOV3","PLPP2"
"PPA2",0.00183878610944288,0.311995624708181,1,1,1,"CAOV3","PPA2"
"RRS1",0.00183878610944288,0.297887402735435,1,1,1,"CAOV3","RRS1"
"THRAP3",0.00183878610944288,0.241655703852131,1,1,1,"CAOV3","THRAP3"
"TTC39A",0.00183878610944288,1.32954490853685,1,1,1,"CAOV3","TTC39A"
"ANK3",0.00188408813188106,0.397197266837334,1,1,1,"CAOV3","ANK3"
"AUP1",0.00188408813188106,0.286698374678718,1,1,1,"CAOV3","AUP1"
"CD248",0.00188408813188106,-0.473838435567667,1,1,1,"CAOV3","CD248"
"PDGFA",0.00188408813188106,0.930812692081651,1,1,1,"CAOV3","PDGFA"
"PKN2",0.00188408813188106,0.233070136810428,1,1,1,"CAOV3","PKN2"
"YWHAZ",0.00188408813188106,0.342499645983759,1,1,1,"CAOV3","YWHAZ"
"FAM241B",0.00193041327769958,0.604142182959396,1,1,1,"CAOV3","FAM241B"
"NCK1",0.00193041327769958,0.330381847261078,1,1,1,"CAOV3","NCK1"
"NDUFAF2",0.00193041327769958,0.418371360607844,1,1,1,"CAOV3","NDUFAF2"
"NDUFAF5",0.00193041327769958,0.451548900076005,1,1,1,"CAOV3","NDUFAF5"
"RTCA",0.00193041327769958,0.269303031406699,1,1,1,"CAOV3","RTCA"
"SPCS2",0.00193041327769958,0.229121265810667,1,1,1,"CAOV3","SPCS2"
"SRCIN1",0.00193041327769958,0.742768539196127,1,1,1,"CAOV3","SRCIN1"
"ZFYVE19",0.00193041327769958,0.403128514641207,1,1,1,"CAOV3","ZFYVE19"
"ABCA8",0.00197778220754623,-0.618998346219424,1,1,1,"CAOV3","ABCA8"
"ACTG2",0.00197778220754623,-0.86141025004442,1,1,1,"CAOV3","ACTG2"
"BCL2L1",0.00197778220754623,0.423078687055799,1,1,1,"CAOV3","BCL2L1"
"CWC27",0.00197778220754623,0.409947791034064,1,1,1,"CAOV3","CWC27"
"HSPE1",0.00197778220754623,0.32675839424835,1,1,1,"CAOV3","HSPE1"
"MRPL47",0.00197778220754623,0.386467462394003,1,1,1,"CAOV3","MRPL47"
"PIK3R2",0.00197778220754623,0.41685014209178,1,1,1,"CAOV3","PIK3R2"
"RPL6",0.00197778220754623,0.259593213802032,1,1,1,"CAOV3","RPL6"
"SLC15A2",0.00197778220754623,1.39892172152208,1,1,1,"CAOV3","SLC15A2"
"ATP5IF1",0.00202621593857965,0.402264403548859,1,1,1,"CAOV3","ATP5IF1"
"GOLPH3",0.00202621593857965,0.349672232149672,1,1,1,"CAOV3","GOLPH3"
"HTATSF1",0.00202621593857965,0.244470878887733,1,1,1,"CAOV3","HTATSF1"
"NSF",0.00202621593857965,0.275232830978739,1,1,1,"CAOV3","NSF"
"OCLN",0.00202621593857965,0.569539663887592,1,1,1,"CAOV3","OCLN"
"PDGFRB",0.00202621593857965,-0.323358032208879,1,1,1,"CAOV3","PDGFRB"
"SAMD9",0.00202621593857965,0.390738666353918,1,1,1,"CAOV3","SAMD9"
"SLTM",0.00202621593857965,0.23501915088895,1,1,1,"CAOV3","SLTM"
"TMEM119",0.00202621593857965,-0.466675035589312,1,1,1,"CAOV3","TMEM119"
"ZNF805",0.00202621593857965,1.59129943096376,1,1,1,"CAOV3","ZNF805"
"AATF",0.00207573584920044,0.359353620755775,1,1,1,"CAOV3","AATF"
"ACP5",0.00207573584920044,1.09840042226336,1,1,1,"CAOV3","ACP5"
"COG1",0.00207573584920044,0.322494688803525,1,1,1,"CAOV3","COG1"
"ITPRID2",0.00207573584920044,0.331391464726094,1,1,1,"CAOV3","ITPRID2"
"KDR",0.00207573584920044,1.48692031464288,1,1,1,"CAOV3","KDR"
"MRPL58",0.00207573584920044,0.259725056336804,1,1,1,"CAOV3","MRPL58"
"NCKAP1",0.00207573584920044,0.214007600262168,1,1,1,"CAOV3","NCKAP1"
"RPS17",0.00207573584920044,0.268459427519955,1,1,1,"CAOV3","RPS17"
"STXBP3",0.00207573584920044,0.236855569110213,1,1,1,"CAOV3","STXBP3"
"TAPT1",0.00207573584920044,0.653896055105261,1,1,1,"CAOV3","TAPT1"
"CNPY2",0.00212636368381309,0.253232914358004,1,1,1,"CAOV3","CNPY2"
"COL4A2",0.00212636368381309,-0.409002227408267,1,1,1,"CAOV3","COL4A2"
"DBI",0.00212636368381309,0.264423090353607,1,1,1,"CAOV3","DBI"
"F13B",0.00212636368381309,-0.266586809431478,1,1,1,"CAOV3","F13B"
"GPI",0.00212636368381309,0.273753728765169,1,1,1,"CAOV3","GPI"
"HNRNPH2",0.00212636368381309,0.246761703957585,1,1,1,"CAOV3","HNRNPH2"
"ISOC2",0.00212636368381309,0.348773296989566,1,1,1,"CAOV3","ISOC2"
"KIFBP",0.00212636368381309,0.374129356627461,1,1,1,"CAOV3","KIFBP"
"NIT2",0.00212636368381309,0.284522480112862,1,1,1,"CAOV3","NIT2"
"PARS2",0.00212636368381309,0.308194309905908,1,1,1,"CAOV3","PARS2"
"CCDC6",0.00217812155761823,0.339400659923242,1,1,1,"CAOV3","CCDC6"
"EDNRA",0.00217812155761823,0.467909669511628,1,1,1,"CAOV3","EDNRA"
"FOXJ3",0.00217812155761823,0.35131543371688,1,1,1,"CAOV3","FOXJ3"
"HSPA14",0.00217812155761823,0.370317477904807,1,1,1,"CAOV3","HSPA14"
"IFI16",0.00217812155761823,0.345687309314342,1,1,1,"CAOV3","IFI16"
"LAMA2",0.00217812155761823,-0.74214178820097,1,1,1,"CAOV3","LAMA2"
"MIER1",0.00217812155761823,0.364480142572315,1,1,1,"CAOV3","MIER1"
"NBN",0.00217812155761823,0.343077592196745,1,1,1,"CAOV3","NBN"
"RAD50",0.00217812155761823,0.287598846928164,1,1,1,"CAOV3","RAD50"
"RALGAPA2",0.00217812155761823,0.435485906471319,1,1,1,"CAOV3","RALGAPA2"
"RALGAPB",0.00217812155761823,0.297324749060055,1,1,1,"CAOV3","RALGAPB"
"RCOR1",0.00217812155761823,0.366101777831239,1,1,1,"CAOV3","RCOR1"
"SEC61A1",0.00217812155761823,0.257632734219387,1,1,1,"CAOV3","SEC61A1"
"UGGT2",0.00217812155761823,0.44806499284469,1,1,1,"CAOV3","UGGT2"
"ANKRD28",0.00223103196143482,0.34414314986115,1,1,1,"CAOV3","ANKRD28"
"CES1",0.00223103196143482,-0.829349683526278,1,1,1,"CAOV3","CES1"
"CKMT1A",0.00223103196143482,0.649892464881573,1,1,1,"CAOV3","CKMT1A"
"FNBP4",0.00223103196143482,0.395707403947795,1,1,1,"CAOV3","FNBP4"
"HADHB",0.00223103196143482,0.209084506071199,1,1,1,"CAOV3","HADHB"
"MRPL43",0.00223103196143482,0.338992217749116,1,1,1,"CAOV3","MRPL43"
"MRPL45",0.00223103196143482,0.360211854369862,1,1,1,"CAOV3","MRPL45"
"OCIAD2",0.00223103196143482,0.458646211010555,1,1,1,"CAOV3","OCIAD2"
"OPA1",0.00223103196143482,0.238100909426835,1,1,1,"CAOV3","OPA1"
"PYGO2",0.00223103196143482,0.55243384071783,1,1,1,"CAOV3","PYGO2"
"TMSB10",0.00223103196143482,0.369835217818999,1,1,1,"CAOV3","TMSB10"
"ATP5F1A",0.0022851177665513,0.161731746867053,1,1,1,"CAOV3","ATP5F1A"
"CHCHD6",0.0022851177665513,0.335523383436686,1,1,1,"CAOV3","CHCHD6"
"CPSF1",0.0022851177665513,0.191405897438297,1,1,1,"CAOV3","CPSF1"
"CYRIB",0.0022851177665513,0.265956459204066,1,1,1,"CAOV3","CYRIB"
"MTERF3",0.0022851177665513,0.576646495602998,1,1,1,"CAOV3","MTERF3"
"PABPC4",0.0022851177665513,0.272073554248414,1,1,1,"CAOV3","PABPC4"
"PAFAH2",0.0022851177665513,0.851018542914322,1,1,1,"CAOV3","PAFAH2"
"PIP4K2C",0.0022851177665513,0.299117462819145,1,1,1,"CAOV3","PIP4K2C"
"ATP5ME",0.00234040222960553,0.261502312249104,1,1,1,"CAOV3","ATP5ME"
"DDOST",0.00234040222960553,0.249413191006999,1,1,1,"CAOV3","DDOST"
"EIF2AK2",0.00234040222960553,0.334414997553785,1,1,1,"CAOV3","EIF2AK2"
"EIF4H",0.00234040222960553,0.241773529843844,1,1,1,"CAOV3","EIF4H"
"GCC1",0.00234040222960553,0.231913742173281,1,1,1,"CAOV3","GCC1"
"GRK6",0.00234040222960553,0.639752104556725,1,1,1,"CAOV3","GRK6"
"HLA.DPB1",0.00234040222960553,0.486300161841927,1,1,1,"CAOV3","HLA.DPB1"
"LMOD1",0.00234040222960553,-0.974212713303546,1,1,1,"CAOV3","LMOD1"
"MRPL32",0.00234040222960553,0.372741184314171,1,1,1,"CAOV3","MRPL32"
"PLVAP",0.00234040222960553,-0.386166880331309,1,1,1,"CAOV3","PLVAP"
"RPLP0",0.00234040222960553,0.266293831374082,1,1,1,"CAOV3","RPLP0"
"AHSG",0.00239690899749248,-0.433392649977554,1,1,1,"CAOV3","AHSG"
"GCC2",0.00239690899749248,0.267329230714183,1,1,1,"CAOV3","GCC2"
"MSMO1",0.00239690899749248,1.11718849185758,1,1,1,"CAOV3","MSMO1"
"NDUFA11",0.00239690899749248,0.405156703953042,1,1,1,"CAOV3","NDUFA11"
"PGLYRP2",0.00239690899749248,-0.307196770241686,1,1,1,"CAOV3","PGLYRP2"
"VIM",0.00239690899749248,-0.238336800558242,1,1,1,"CAOV3","VIM"
"BRAF",0.00245466211229933,0.48438963480225,1,1,1,"CAOV3","BRAF"
"COL1A1",0.00245466211229933,-1.31236562493312,1,1,1,"CAOV3","COL1A1"
"CSNK1D",0.00245466211229933,0.378571814449854,1,1,1,"CAOV3","CSNK1D"
"EMC4",0.00245466211229933,0.393558119847814,1,1,1,"CAOV3","EMC4"
"IFIT3",0.00245466211229933,0.330172941095039,1,1,1,"CAOV3","IFIT3"
"NEK11",0.00245466211229933,1.64517073937475,1,1,1,"CAOV3","NEK11"
"PPCS",0.00245466211229933,0.23796033110429,1,1,1,"CAOV3","PPCS"
"PPP1R9A",0.00245466211229933,0.449873989684311,1,1,1,"CAOV3","PPP1R9A"
"PTPRG",0.00245466211229933,0.376985290798417,1,1,1,"CAOV3","PTPRG"
"SELENOS",0.00245466211229933,0.653085044132311,1,1,1,"CAOV3","SELENOS"
"TRMT1",0.00245466211229933,0.317497492683908,1,1,1,"CAOV3","TRMT1"
"TTC9C",0.00245466211229933,0.424093319519748,1,1,1,"CAOV3","TTC9C"
"NOP16",0.00251368601626703,0.402521378245734,1,1,1,"CAOV3","NOP16"
"PITRM1",0.00251368601626703,0.336323609122663,1,1,1,"CAOV3","PITRM1"
"RAB13",0.00251368601626703,0.284400511051425,1,1,1,"CAOV3","RAB13"
"SEC63",0.00251368601626703,0.282687316582402,1,1,1,"CAOV3","SEC63"
"SETD9",0.00251368601626703,1.32462903748526,1,1,1,"CAOV3","SETD9"
"TXN",0.00251368601626703,0.378308436664831,1,1,1,"CAOV3","TXN"
"APLP2",0.00257400555677788,0.254827229185393,1,1,1,"CAOV3","APLP2"
"C17orf58",0.00257400555677788,-0.256250645674286,1,1,1,"CAOV3","C17orf58"
"CDC37L1",0.00257400555677788,0.377961521611353,1,1,1,"CAOV3","CDC37L1"
"ITGA1",0.00257400555677788,-0.457930690187483,1,1,1,"CAOV3","ITGA1"
"MANBA",0.00257400555677788,0.619048658540128,1,1,1,"CAOV3","MANBA"
"PAFAH1B2",0.00257400555677788,0.251045751819802,1,1,1,"CAOV3","PAFAH1B2"
"PDHA1",0.00257400555677788,0.223410708499311,1,1,1,"CAOV3","PDHA1"
"SARS1",0.00257400555677788,0.243042395293376,1,1,1,"CAOV3","SARS1"
"SGCB",0.00257400555677788,-0.321264241987542,1,1,1,"CAOV3","SGCB"
"SNRNP70",0.00257400555677788,0.221931396634779,1,1,1,"CAOV3","SNRNP70"
"SRFBP1",0.00257400555677788,0.467062487003243,1,1,1,"CAOV3","SRFBP1"
"SYNM",0.00257400555677788,-1.40525891121563,1,1,1,"CAOV3","SYNM"
"TMCO1",0.00257400555677788,0.445163181693581,1,1,1,"CAOV3","TMCO1"
"DERL1",0.00263564599136812,0.389723469720743,1,1,1,"CAOV3","DERL1"
"HMG20A",0.00263564599136812,0.300752824519373,1,1,1,"CAOV3","HMG20A"
"MRGPRF",0.00263564599136812,-0.406317366759239,1,1,1,"CAOV3","MRGPRF"
"MRPL53",0.00263564599136812,0.400235053935492,1,1,1,"CAOV3","MRPL53"
"NSA2",0.00263564599136812,0.44153920071006,1,1,1,"CAOV3","NSA2"
"RANBP9",0.00263564599136812,0.236534426479295,1,1,1,"CAOV3","RANBP9"
"RPL17",0.00263564599136812,0.309124005631128,1,1,1,"CAOV3","RPL17"
"SYNPO2",0.00263564599136812,-1.04326592170161,1,1,1,"CAOV3","SYNPO2"
"BMP2K",0.00269863299276498,0.272482129387912,1,1,1,"CAOV3","BMP2K"
"C8B",0.00269863299276498,-0.335078471220176,1,1,1,"CAOV3","C8B"
"CCDC32",0.00269863299276498,0.985284536220623,1,1,1,"CAOV3","CCDC32"
"CUL2",0.00269863299276498,0.190966509718856,1,1,1,"CAOV3","CUL2"
"EML4",0.00269863299276498,0.256433937884758,1,1,1,"CAOV3","EML4"
"HMGA1",0.00269863299276498,0.431182032609009,1,1,1,"CAOV3","HMGA1"
"JCAD",0.00269863299276498,-0.134231474489505,1,1,1,"CAOV3","JCAD"
"MRPL24",0.00269863299276498,0.331231669796989,1,1,1,"CAOV3","MRPL24"
"MRPL49",0.00269863299276498,0.330844154348207,1,1,1,"CAOV3","MRPL49"
"PLEKHA6",0.00269863299276498,0.523853032171199,1,1,1,"CAOV3","PLEKHA6"
"PTBP1",0.00269863299276498,0.216818558025562,1,1,1,"CAOV3","PTBP1"
"PTGIS",0.00269863299276498,-0.565651421326211,1,1,1,"CAOV3","PTGIS"
"SPP2",0.00269863299276498,-0.442003604657127,1,1,1,"CAOV3","SPP2"
"TBL1XR1",0.00269863299276498,0.348835708336682,1,1,1,"CAOV3","TBL1XR1"
"TENT2",0.00269863299276498,1.12691736180613,1,1,1,"CAOV3","TENT2"
"A1BG",0.00276299265394737,-0.402271185429152,1,1,1,"CAOV3","A1BG"
"ACTA1",0.00276299265394737,-0.711607604666023,1,1,1,"CAOV3","ACTA1"
"AFF1",0.00276299265394737,1.63649339109032,1,1,1,"CAOV3","AFF1"
"CCT8",0.00276299265394737,0.182322397999322,1,1,1,"CAOV3","CCT8"
"LACC1",0.00276299265394737,1.10800116231715,1,1,1,"CAOV3","LACC1"
"RCC1",0.00276299265394737,0.262858814929603,1,1,1,"CAOV3","RCC1"
"RPL32",0.00276299265394737,0.268801703499502,1,1,1,"CAOV3","RPL32"
"SPR",0.00276299265394737,0.279429108543287,1,1,1,"CAOV3","SPR"
"TGFB1I1",0.00276299265394737,-0.513394528534897,1,1,1,"CAOV3","TGFB1I1"
"UMPS",0.00276299265394737,0.257639952469814,1,1,1,"CAOV3","UMPS"
"AKAP2",0.00282875149322929,-0.147254342262134,1,1,1,"CAOV3","AKAP2"
"HARS1",0.00282875149322929,0.303948704094341,1,1,1,"CAOV3","HARS1"
"MVP",0.00282875149322929,0.620042129909972,1,1,1,"CAOV3","MVP"
"NCOA6",0.00282875149322929,0.332574470591309,1,1,1,"CAOV3","NCOA6"
"PYM1",0.00282875149322929,0.281909640786103,1,1,1,"CAOV3","PYM1"
"ANKS1A",0.00289593645936526,0.237880286009902,1,1,1,"CAOV3","ANKS1A"
"CYC1",0.00289593645936526,0.287464363990753,1,1,1,"CAOV3","CYC1"
"IGKV3.11",0.00289593645936526,-0.697252684800542,1,1,1,"CAOV3","IGKV3.11"
"LOXL1",0.00289593645936526,-0.189937967845013,1,1,1,"CAOV3","LOXL1"
"NADSYN1",0.00289593645936526,0.541289305618271,1,1,1,"CAOV3","NADSYN1"
"PABPN1",0.00289593645936526,0.258332440042695,1,1,1,"CAOV3","PABPN1"
"S100A11",0.00289593645936526,0.405504120861527,1,1,1,"CAOV3","S100A11"
"SERPINA6",0.00289593645936526,-0.476415147503108,1,1,1,"CAOV3","SERPINA6"
"TEX264",0.00289593645936526,0.37773482692124,1,1,1,"CAOV3","TEX264"
"COL1A2",0.00296457493667695,-0.883846010050858,1,1,1,"CAOV3","COL1A2"
"CYGB",0.00296457493667695,-0.192623681627943,1,1,1,"CAOV3","CYGB"
"EIF2AK4",0.00296457493667695,0.240046192871127,1,1,1,"CAOV3","EIF2AK4"
"HADHA",0.00296457493667695,0.257360317422828,1,1,1,"CAOV3","HADHA"
"HSP90B1",0.00296457493667695,0.249810652405662,1,1,1,"CAOV3","HSP90B1"
"KRT19",0.00296457493667695,0.508720046742684,1,1,1,"CAOV3","KRT19"
"LAP3",0.00296457493667695,0.273637467806733,1,1,1,"CAOV3","LAP3"
"MRPS17",0.00296457493667695,0.416020718664329,1,1,1,"CAOV3","MRPS17"
"PPP6C",0.00296457493667695,0.191238155157908,1,1,1,"CAOV3","PPP6C"
"SHC1",0.00296457493667695,0.263634578853038,1,1,1,"CAOV3","SHC1"
"SPINT2",0.00296457493667695,0.544333337461456,1,1,1,"CAOV3","SPINT2"
"TTLL12",0.00296457493667695,0.235546601656071,1,1,1,"CAOV3","TTLL12"
"WDR74",0.00296457493667695,0.309818372603261,1,1,1,"CAOV3","WDR74"
"CCT4",0.00303469475019987,0.19349953572662,1,1,1,"CAOV3","CCT4"
"CELSR1",0.00303469475019987,0.371971008197393,1,1,1,"CAOV3","CELSR1"
"CYFIP1",0.00303469475019987,0.174184346504279,1,1,1,"CAOV3","CYFIP1"
"ITGA5",0.00303469475019987,-0.306006748072877,1,1,1,"CAOV3","ITGA5"
"PPP4C",0.00303469475019987,0.32655856538208,1,1,1,"CAOV3","PPP4C"
"PRRC2A",0.00303469475019987,0.222250391799308,1,1,1,"CAOV3","PRRC2A"
"RAB43",0.00303469475019987,0.323042006597254,1,1,1,"CAOV3","RAB43"
"RPS3A",0.00303469475019987,0.222505312830017,1,1,1,"CAOV3","RPS3A"
"SOD3",0.00303469475019987,-1.32721507158204,1,1,1,"CAOV3","SOD3"
"ACTR1B",0.0031063241708496,0.320191800451547,1,1,1,"CAOV3","ACTR1B"
"BOP1",0.0031063241708496,0.247719228030346,1,1,1,"CAOV3","BOP1"
"BROX",0.0031063241708496,0.283678839120284,1,1,1,"CAOV3","BROX"
"CARS2",0.0031063241708496,0.340581767277212,1,1,1,"CAOV3","CARS2"
"DLD",0.0031063241708496,0.213474684785657,1,1,1,"CAOV3","DLD"
"ERBB2",0.0031063241708496,0.146936849475432,1,1,1,"CAOV3","ERBB2"
"KAT7",0.0031063241708496,0.357012502446364,1,1,1,"CAOV3","KAT7"
"MAPK13",0.0031063241708496,0.453439110128243,1,1,1,"CAOV3","MAPK13"
"PEX11B",0.0031063241708496,0.368641162654883,1,1,1,"CAOV3","PEX11B"
"PRDX3",0.0031063241708496,0.289285627256947,1,1,1,"CAOV3","PRDX3"
"RPL7L1",0.0031063241708496,0.337711588185604,1,1,1,"CAOV3","RPL7L1"
"TGOLN2",0.0031063241708496,0.33144048898968,1,1,1,"CAOV3","TGOLN2"
"ACAD9",0.00317949192060631,0.228609605108152,1,1,1,"CAOV3","ACAD9"
"CASP10",0.00317949192060631,0.49634859778349,1,1,1,"CAOV3","CASP10"
"COX7C",0.00317949192060631,0.411861454369128,1,1,1,"CAOV3","COX7C"
"DNAJA2",0.00317949192060631,0.256098452486871,1,1,1,"CAOV3","DNAJA2"
"FRMD8",0.00317949192060631,0.277029738039987,1,1,1,"CAOV3","FRMD8"
"GNPTAB",0.00317949192060631,0.946568732305177,1,1,1,"CAOV3","GNPTAB"
"IGKV3.7",0.00317949192060631,-0.476076133728277,1,1,1,"CAOV3","IGKV3.7"
"MRPL51",0.00317949192060631,0.472162439138813,1,1,1,"CAOV3","MRPL51"
"SGPL1",0.00317949192060631,0.489698294182207,1,1,1,"CAOV3","SGPL1"
"TUBA1C",0.00317949192060631,0.31567041004076,1,1,1,"CAOV3","TUBA1C"
"BCAS2",0.00325422717771675,0.28913494196271,1,1,1,"CAOV3","BCAS2"
"CCDC90B",0.00325422717771675,0.341958735748916,1,1,1,"CAOV3","CCDC90B"
"DAD1",0.00325422717771675,0.242510470609528,1,1,1,"CAOV3","DAD1"
"DDX3X",0.00325422717771675,0.203646578903927,1,1,1,"CAOV3","DDX3X"
"GNB5",0.00325422717771675,1.41643504074714,1,1,1,"CAOV3","GNB5"
"IFIT1",0.00325422717771675,0.355906152249704,1,1,1,"CAOV3","IFIT1"
"IVD",0.00325422717771675,0.239621264760231,1,1,1,"CAOV3","IVD"
"KTN1",0.00325422717771675,0.257988218749647,1,1,1,"CAOV3","KTN1"
"MAIP1",0.00325422717771675,0.29887292663211,1,1,1,"CAOV3","MAIP1"
"MANSC1",0.00325422717771675,1.17766500092266,1,1,1,"CAOV3","MANSC1"
"NLRP7",0.00325422717771675,1.65300545642094,1,1,1,"CAOV3","NLRP7"
"PGM2L1",0.00325422717771675,0.494079564500541,1,1,1,"CAOV3","PGM2L1"
"SYNCRIP",0.00325422717771675,0.288662880882398,1,1,1,"CAOV3","SYNCRIP"
"TRAPPC9",0.00325422717771675,0.188760217597194,1,1,1,"CAOV3","TRAPPC9"
"UBA52",0.00325422717771675,0.448746983444953,1,1,1,"CAOV3","UBA52"
"ERP29",0.00333055958191272,0.367979177294674,1,1,1,"CAOV3","ERP29"
"GOLGA2",0.00333055958191272,0.279097185416438,1,1,1,"CAOV3","GOLGA2"
"GRPEL1",0.00333055958191272,0.382773642244073,1,1,1,"CAOV3","GRPEL1"
"ISCA1",0.00333055958191272,0.390677170724279,1,1,1,"CAOV3","ISCA1"
"MYADM",0.00333055958191272,-0.238314344137608,1,1,1,"CAOV3","MYADM"
"NDUFA10",0.00333055958191272,0.250257237569765,1,1,1,"CAOV3","NDUFA10"
"NECAP1",0.00333055958191272,0.36024736514545,1,1,1,"CAOV3","NECAP1"
"NMES1",0.00333055958191272,0.415434597633783,1,1,1,"CAOV3","NMES1"
"PFDN5",0.00333055958191272,0.219829359048276,1,1,1,"CAOV3","PFDN5"
"S100A14",0.00333055958191272,0.631946507272277,1,1,1,"CAOV3","S100A14"
"SFXN4",0.00333055958191272,0.340099819995089,1,1,1,"CAOV3","SFXN4"
"TRIR",0.00333055958191272,0.371192511783828,1,1,1,"CAOV3","TRIR"
"TYK2",0.00333055958191272,0.519442403279363,1,1,1,"CAOV3","TYK2"
"UBE2Z",0.00333055958191272,0.295386686229236,1,1,1,"CAOV3","UBE2Z"
"UPF1",0.00333055958191272,0.229048392352745,1,1,1,"CAOV3","UPF1"
"ZMIZ2",0.00333055958191272,0.947894755217992,1,1,1,"CAOV3","ZMIZ2"
"ZNF668",0.00333055958191272,1.46080769609302,1,1,1,"CAOV3","ZNF668"
"CPEB4",0.00340851923964504,1.02731525691996,1,1,1,"CAOV3","CPEB4"
